No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
43040,2014,11,29,7,291,-2,-1,1021,cv,0.89,0,0
43041,2014,11,29,8,287,-1,1,1021,cv,1.78,0,0
43042,2014,11,29,9,295,-1,2,1022,NE,1.79,0,0
43043,2014,11,29,10,287,0,2,1022,cv,0.89,0,0
43044,2014,11,29,11,325,0,3,1022,cv,1.34,0,0
43045,2014,11,29,12,301,1,4,1021,cv,2.23,0,0
43046,2014,11,29,13,311,1,4,1020,cv,3.12,0,0
43047,2014,11,29,14,369,1,4,1020,SE,0.89,0,0
43048,2014,11,29,15,380,1,4,1019,cv,0.89,0,0
43049,2014,11,29,16,393,2,4,1019,NE,0.89,0,0
43050,2014,11,29,17,344,2,4,1019,NW,3.13,0,0
43051,2014,11,29,18,343,2,4,1020,NE,0.89,0,1
43052,2014,11,29,19,343,3,4,1020,NW,1.79,0,0
43053,2014,11,29,20,323,2,3,1020,NW,3.58,0,0
43054,2014,11,29,21,328,3,4,1020,NW,5.37,0,0
43055,2014,11,29,22,312,2,4,1021,NW,6.26,0,0
43056,2014,11,29,23,264,2,4,1021,NW,8.05,0,0
43057,2014,11,30,0,242,2,4,1020,cv,0.89,0,0
43058,2014,11,30,1,254,2,4,1020,NE,0.89,0,0
43059,2014,11,30,2,204,3,4,1020,NW,1.79,0,0
43060,2014,11,30,3,194,3,4,1021,NW,3.58,0,0
43061,2014,11,30,4,227,2,4,1021,NW,6.71,0,0
43062,2014,11,30,5,242,2,3,1021,NW,9.84,0,0
43063,2014,11,30,6,235,2,3,1021,NW,11.63,0,0
43064,2014,11,30,7,168,2,4,1022,NW,14.76,0,0
43065,2014,11,30,8,20,-3,6,1022,NW,21.91,0,0
43066,2014,11,30,9,18,-4,6,1022,NW,29.96,0,0
43067,2014,11,30,10,16,-5,7,1022,NW,38.01,0,0
43068,2014,11,30,11,24,-11,8,1022,NW,47.84,0,0
43069,2014,11,30,12,23,-17,8,1022,NW,57.67,0,0
43070,2014,11,30,13,36,-21,7,1022,NW,67.5,0,0
43071,2014,11,30,14,43,-22,6,1022,NW,78.68,0,0
43072,2014,11,30,15,30,-24,5,1022,NW,89.86,0,0
43073,2014,11,30,16,19,-26,4,1024,NW,101.04,0,0
43074,2014,11,30,17,14,-26,3,1024,NW,112.22,0,0
43075,2014,11,30,18,18,-27,1,1026,NW,120.27,0,0
43076,2014,11,30,19,27,-29,1,1026,NW,129.21,0,0
43077,2014,11,30,20,31,-31,0,1028,NW,142.17,0,0
43078,2014,11,30,21,44,-28,-2,1029,NW,152,0,0
43079,2014,11,30,22,32,-28,-3,1030,NW,164.07,0,0
43080,2014,11,30,23,33,-26,-3,1030,NW,179.27,0,0
43081,2014,12,1,0,48,-25,-4,1030,NW,190.45,0,0
43082,2014,12,1,1,36,-24,-4,1029,NW,200.28,0,0
43083,2014,12,1,2,25,-22,-4,1030,NW,207.43,0,0
43084,2014,12,1,3,21,-22,-5,1029,NW,215.48,0,0
43085,2014,12,1,4,13,-21,-5,1030,NW,220.4,0,0
43086,2014,12,1,5,13,-22,-5,1031,NW,230.23,0,0
43087,2014,12,1,6,12,-22,-5,1031,NW,243.19,0,0
43088,2014,12,1,7,13,-22,-5,1032,NW,255.26,0,0
43089,2014,12,1,8,12,-22,-5,1032,NW,269.12,0,0
43090,2014,12,1,9,11,-22,-4,1033,NW,278.95,0,0
43091,2014,12,1,10,10,-22,-3,1034,NW,290.13,0,0
43092,2014,12,1,11,12,-22,-2,1033,NW,302.2,0,0
43093,2014,12,1,12,14,-22,-1,1033,NW,313.38,0,0
43094,2014,12,1,13,11,-23,0,1032,NW,323.21,0,0
43095,2014,12,1,14,10,-25,0,1031,NW,332.15,0,0
43096,2014,12,1,15,9,-23,-1,1031,NW,343.33,0,0
43097,2014,12,1,16,9,-24,-1,1032,NW,351.38,0,0
43098,2014,12,1,17,8,-22,-2,1032,NW,359.43,0,0
43099,2014,12,1,18,9,-23,-3,1032,NW,365.24,0,0
43100,2014,12,1,19,15,-22,-3,1032,NW,372.39,0,0
43101,2014,12,1,20,19,-22,-6,1033,NW,376.41,0,0
43102,2014,12,1,21,8,-21,-5,1033,NW,380.43,0,0
43103,2014,12,1,22,15,-22,-5,1034,NW,385.35,0,0
43104,2014,12,1,23,8,-20,-7,1033,NW,388.48,0,0
43105,2014,12,2,0,15,-20,-8,1033,NW,390.27,0,0
43106,2014,12,2,1,11,-20,-9,1033,NW,394.29,0,0
43107,2014,12,2,2,13,-21,-7,1032,NE,3.13,0,0
43108,2014,12,2,3,11,-21,-7,1031,NE,7.15,0,0
43109,2014,12,2,4,13,-21,-8,1030,NE,11.17,0,0
43110,2014,12,2,5,11,-22,-8,1030,NE,14.3,0,0
43111,2014,12,2,6,12,-22,-10,1030,NE,16.09,0,0
43112,2014,12,2,7,13,-21,-10,1030,NW,1.79,0,0
43113,2014,12,2,8,11,-21,-7,1030,NW,4.92,0,0
43114,2014,12,2,9,26,-20,-6,1031,NW,8.05,0,0
43115,2014,12,2,10,23,-21,-4,1030,NW,9.84,0,0
43116,2014,12,2,11,43,-21,-3,1029,cv,0.89,0,0
43117,2014,12,2,12,52,-19,-1,1028,cv,2.68,0,0
43118,2014,12,2,13,76,-19,0,1026,cv,4.47,0,0
43119,2014,12,2,14,66,-22,0,1025,cv,6.26,0,0
43120,2014,12,2,15,40,-21,0,1024,SE,1.79,0,0
43121,2014,12,2,16,67,-18,-1,1024,SE,5.81,0,0
43122,2014,12,2,17,81,-18,0,1024,SE,9.83,0,0
43123,2014,12,2,18,96,-18,-1,1024,SE,11.62,0,0
43124,2014,12,2,19,108,-17,-5,1024,cv,0.89,0,0
43125,2014,12,2,20,99,-18,-4,1025,cv,1.78,0,0
43126,2014,12,2,21,111,-15,-5,1025,cv,2.67,0,0
43127,2014,12,2,22,120,-15,-7,1025,NE,0.89,0,0
43128,2014,12,2,23,125,-17,-9,1025,NW,3.13,0,0
43129,2014,12,3,0,123,-18,-7,1025,NW,4.92,0,0
43130,2014,12,3,1,126,-17,-8,1025,NW,8.05,0,0
43131,2014,12,3,2,111,-17,-8,1025,NW,9.84,0,0
43132,2014,12,3,3,26,-17,-8,1026,cv,0.89,0,0
43133,2014,12,3,4,11,-22,-4,1026,NW,4.02,0,0
43134,2014,12,3,5,13,-24,-4,1026,NW,8.04,0,0
43135,2014,12,3,6,9,-23,-4,1026,NW,15.19,0,0
43136,2014,12,3,7,9,-23,-4,1027,NW,20.11,0,0
43137,2014,12,3,8,13,-23,-4,1028,NW,25.92,0,0
43138,2014,12,3,9,17,-23,-4,1029,NW,29.94,0,0
43139,2014,12,3,10,16,-23,-2,1029,NW,37.99,0,0
43140,2014,12,3,11,11,-23,-1,1028,NW,46.04,0,0
43141,2014,12,3,12,11,-25,0,1027,NW,51.85,0,0
43142,2014,12,3,13,17,-26,1,1026,NW,57.66,0,0
43143,2014,12,3,14,9,-25,1,1025,NW,64.81,0,0
43144,2014,12,3,15,9,-26,1,1025,NW,73.75,0,0
43145,2014,12,3,16,11,-24,1,1025,NW,82.69,0,0
43146,2014,12,3,17,8,-25,0,1025,NW,90.74,0,0
43147,2014,12,3,18,15,-22,-1,1026,NW,95.66,0,0
43148,2014,12,3,19,14,-22,-1,1027,NW,100.58,0,0
43149,2014,12,3,20,9,-22,-2,1028,NW,105.5,0,0
43150,2014,12,3,21,7,-22,-4,1028,NW,108.63,0,0
43151,2014,12,3,22,6,-21,-3,1028,NW,112.65,0,0
43152,2014,12,3,23,8,-21,-2,1029,NW,118.46,0,0
43153,2014,12,4,0,11,-23,-3,1029,NW,125.61,0,0
43154,2014,12,4,1,9,-22,-3,1028,NW,130.53,0,0
43155,2014,12,4,2,11,-22,-4,1028,NW,135.45,0,0
43156,2014,12,4,3,9,-22,-4,1028,NW,138.58,0,0
43157,2014,12,4,4,8,-22,-4,1027,NW,141.71,0,0
43158,2014,12,4,5,5,-22,-4,1027,NW,145.73,0,0
43159,2014,12,4,6,6,-21,-6,1027,NE,1.79,0,0
43160,2014,12,4,7,9,-21,-3,1027,NW,4.02,0,0
43161,2014,12,4,8,6,-21,-3,1028,NW,8.94,0,0
43162,2014,12,4,9,7,-21,-2,1028,NW,14.75,0,0
43163,2014,12,4,10,7,-21,-1,1028,NW,20.56,0,0
43164,2014,12,4,11,6,-21,-1,1027,NW,29.5,0,0
43165,2014,12,4,12,9,-24,0,1027,NW,37.55,0,0
43166,2014,12,4,13,11,-24,1,1026,NW,46.49,0,0
43167,2014,12,4,14,10,-24,1,1026,NW,56.32,0,0
43168,2014,12,4,15,10,-24,2,1026,NW,64.37,0,0
43169,2014,12,4,16,8,-24,1,1026,NW,70.18,0,0
43170,2014,12,4,17,7,-23,0,1026,NW,75.1,0,0
43171,2014,12,4,18,10,-22,-1,1027,NW,80.02,0,0
43172,2014,12,4,19,8,-22,-4,1027,NW,84.94,0,0
43173,2014,12,4,20,17,-23,-2,1028,NE,4.02,0,0
43174,2014,12,4,21,9,-22,-3,1028,NW,5.81,0,0
43175,2014,12,4,22,18,-24,-2,1029,NW,15.64,0,0
43176,2014,12,4,23,10,-23,-3,1029,NW,24.58,0,0
43177,2014,12,5,0,6,-22,-3,1029,NW,33.52,0,0
43178,2014,12,5,1,6,-22,-5,1029,NW,38.44,0,0
43179,2014,12,5,2,9,-22,-7,1028,NW,41.57,0,0
43180,2014,12,5,3,8,-22,-6,1029,NW,44.7,0,0
43181,2014,12,5,4,7,-21,-5,1029,NE,3.13,0,0
43182,2014,12,5,5,8,-21,-6,1029,cv,0.89,0,0
43183,2014,12,5,6,14,-21,-9,1029,NW,3.13,0,0
43184,2014,12,5,7,12,-21,-7,1029,NE,3.13,0,0
43185,2014,12,5,8,25,-19,-5,1029,NW,5.81,0,0
43186,2014,12,5,9,11,-20,-2,1029,NW,12.96,0,0
43187,2014,12,5,10,16,-20,-1,1029,NW,16.98,0,0
43188,2014,12,5,11,17,-23,2,1029,NW,21.9,0,0
43189,2014,12,5,12,13,-23,2,1027,NW,29.05,0,0
43190,2014,12,5,13,9,-23,3,1026,NW,36.2,0,0
43191,2014,12,5,14,NA,-22,4,1025,NW,41.12,0,0
43192,2014,12,5,15,NA,-22,3,1025,NE,1.79,0,0
43193,2014,12,5,16,11,-21,2,1025,SE,1.79,0,0
43194,2014,12,5,17,11,-22,0,1025,NE,1.79,0,0
43195,2014,12,5,18,32,-18,-2,1025,SE,0.89,0,0
43196,2014,12,5,19,97,-19,0,1025,SE,2.68,0,0
43197,2014,12,5,20,115,-15,-6,1025,cv,0.89,0,0
43198,2014,12,5,21,130,-15,-6,1026,SE,1.79,0,0
43199,2014,12,5,22,138,-16,-6,1026,NW,1.79,0,0
43200,2014,12,5,23,158,-16,-6,1026,NW,3.58,0,0
43201,2014,12,6,0,140,-15,-7,1026,cv,0.45,0,0
43202,2014,12,6,1,150,-15,-8,1027,NW,1.79,0,0
43203,2014,12,6,2,149,-16,-8,1027,cv,0.89,0,0
43204,2014,12,6,3,109,-15,-9,1026,NW,1.79,0,0
43205,2014,12,6,4,84,-15,-7,1026,cv,0.45,0,0
43206,2014,12,6,5,60,-16,-8,1026,NW,0.89,0,0
43207,2014,12,6,6,38,-17,-8,1027,NW,2.68,0,0
43208,2014,12,6,7,32,-17,-9,1027,NW,4.47,0,0
43209,2014,12,6,8,44,-15,-6,1027,NW,6.26,0,0
43210,2014,12,6,9,31,-16,-1,1028,NE,4.02,0,0
43211,2014,12,6,10,31,-19,0,1028,NE,8.04,0,0
43212,2014,12,6,11,30,-20,2,1028,NE,9.83,0,0
43213,2014,12,6,12,16,-20,4,1026,cv,1.79,0,0
43214,2014,12,6,13,17,-19,4,1025,cv,3.58,0,0
43215,2014,12,6,14,19,-19,4,1025,SE,1.79,0,0
43216,2014,12,6,15,33,-20,3,1025,SE,3.58,0,0
43217,2014,12,6,16,71,-18,2,1025,SE,5.37,0,0
43218,2014,12,6,17,66,-17,2,1025,SE,7.16,0,0
43219,2014,12,6,18,61,-17,2,1026,SE,8.95,0,0
43220,2014,12,6,19,83,-17,1,1026,SE,10.74,0,0
43221,2014,12,6,20,122,-15,1,1026,SE,13.87,0,0
43222,2014,12,6,21,119,-14,0,1026,cv,0.89,0,0
43223,2014,12,6,22,95,-12,-1,1026,NE,0.89,0,0
43224,2014,12,6,23,93,-13,0,1027,cv,0.89,0,0
43225,2014,12,7,0,102,-13,-1,1027,cv,1.78,0,0
43226,2014,12,7,1,174,-12,-1,1026,cv,2.67,0,0
43227,2014,12,7,2,137,-11,-1,1026,cv,3.56,0,0
43228,2014,12,7,3,80,-9,-1,1026,SE,0.89,0,0
43229,2014,12,7,4,63,-9,-2,1025,cv,0.89,0,0
43230,2014,12,7,5,72,-7,-1,1025,SE,0.89,0,0
43231,2014,12,7,6,59,-6,-3,1025,cv,0.89,0,0
43232,2014,12,7,7,59,-5,-3,1025,SE,1.79,0,0
43233,2014,12,7,8,72,-5,-2,1026,SE,3.58,0,0
43234,2014,12,7,9,79,-3,0,1026,SE,5.37,0,0
43235,2014,12,7,10,77,-4,1,1026,cv,1.79,0,0
43236,2014,12,7,11,96,-16,3,1026,NW,4.92,0,0
43237,2014,12,7,12,54,-19,4,1026,NW,12.97,0,0
43238,2014,12,7,13,34,-19,5,1025,NW,21.91,0,0
43239,2014,12,7,14,18,-20,5,1025,NW,29.06,0,0
43240,2014,12,7,15,22,-19,5,1025,NW,36.21,0,0
43241,2014,12,7,16,21,-17,4,1026,NW,43.36,0,0
43242,2014,12,7,17,15,-16,3,1027,NW,49.17,0,0
43243,2014,12,7,18,13,-16,3,1028,NW,54.09,0,0
43244,2014,12,7,19,11,-16,2,1028,NW,59.01,0,0
43245,2014,12,7,20,17,-17,1,1030,NW,63.03,0,0
43246,2014,12,7,21,18,-18,1,1030,NW,71.08,0,0
43247,2014,12,7,22,16,-17,0,1031,NW,76,0,0
43248,2014,12,7,23,17,-15,0,1032,NW,80.02,0,0
43249,2014,12,8,0,18,-15,-4,1032,NW,83.15,0,0
43250,2014,12,8,1,16,-14,-5,1032,NE,1.79,0,0
43251,2014,12,8,2,15,-14,-2,1032,NW,1.79,0,0
43252,2014,12,8,3,17,-14,-6,1032,NW,4.92,0,0
43253,2014,12,8,4,19,-15,-6,1032,NW,8.05,0,0
43254,2014,12,8,5,15,-15,-7,1032,NW,11.18,0,0
43255,2014,12,8,6,22,-15,-8,1033,NW,12.97,0,0
43256,2014,12,8,7,20,-15,-9,1033,NW,16.1,0,0
43257,2014,12,8,8,21,-13,-4,1034,cv,0.89,0,0
43258,2014,12,8,9,32,-13,-1,1035,NW,1.79,0,0
43259,2014,12,8,10,20,-14,1,1035,NW,3.58,0,0
43260,2014,12,8,11,31,-15,2,1035,cv,0.89,0,0
43261,2014,12,8,12,40,-14,3,1035,cv,2.68,0,0
43262,2014,12,8,13,102,-14,3,1034,cv,4.47,0,0
43263,2014,12,8,14,117,-14,4,1033,cv,6.26,0,0
43264,2014,12,8,15,100,-13,4,1033,SE,3.13,0,0
43265,2014,12,8,16,NA,-13,3,1033,cv,1.79,0,0
43266,2014,12,8,17,136,-13,1,1034,cv,2.68,0,0
43267,2014,12,8,18,NA,-11,-2,1034,SE,0.89,0,0
43268,2014,12,8,19,NA,-11,-2,1035,SE,1.78,0,0
43269,2014,12,8,20,NA,-11,-4,1036,SE,2.67,0,0
43270,2014,12,8,21,NA,-11,-5,1036,SE,3.56,0,0
43271,2014,12,8,22,NA,-11,-5,1036,NE,0.89,0,0
43272,2014,12,8,23,145,-11,-3,1037,cv,0.89,0,0
43273,2014,12,9,0,180,-11,-4,1037,SE,1.79,0,0
43274,2014,12,9,1,NA,-11,-4,1037,cv,0.89,0,0
43275,2014,12,9,2,NA,-10,-5,1036,SE,0.89,0,0
43276,2014,12,9,3,NA,-10,-6,1037,cv,0.89,0,0
43277,2014,12,9,4,NA,-10,-7,1036,cv,1.78,0,0
43278,2014,12,9,5,NA,-11,-6,1036,cv,2.67,0,0
43279,2014,12,9,6,NA,-11,-7,1036,cv,3.56,0,0
43280,2014,12,9,7,NA,-11,-8,1036,cv,4.45,0,0
43281,2014,12,9,8,NA,-9,-6,1036,SE,0.89,0,0
43282,2014,12,9,9,NA,-8,-5,1037,NE,1.79,0,0
43283,2014,12,9,10,NA,-8,-4,1037,cv,0.89,0,0
43284,2014,12,9,11,NA,-8,-3,1036,NE,1.79,0,0
43285,2014,12,9,12,339,-7,-1,1035,cv,0.89,0,0
43286,2014,12,9,13,355,-7,0,1033,cv,1.78,0,0
43287,2014,12,9,14,388,-8,0,1032,SE,1.79,0,0
43288,2014,12,9,15,390,-8,0,1031,cv,0.89,0,0
43289,2014,12,9,16,375,-8,0,1031,cv,1.78,0,0
43290,2014,12,9,17,367,-8,0,1031,NE,0.89,0,0
43291,2014,12,9,18,352,-6,-1,1031,NW,1.79,0,0
43292,2014,12,9,19,351,-8,0,1031,NW,4.92,0,0
43293,2014,12,9,20,356,-7,-1,1030,NW,6.71,0,0
43294,2014,12,9,21,367,-7,-1,1030,NW,8.5,0,0
43295,2014,12,9,22,361,-7,-1,1030,NE,0.89,0,0
43296,2014,12,9,23,350,-7,-1,1030,NW,0.89,0,0
43297,2014,12,10,0,311,-6,-1,1029,cv,0.89,1,0
43298,2014,12,10,1,319,-5,-1,1029,SE,0.89,0,0
43299,2014,12,10,2,331,-5,-2,1028,SE,1.78,0,0
43300,2014,12,10,3,303,-5,-3,1028,SE,2.67,0,0
43301,2014,12,10,4,301,-7,-5,1027,NW,0.89,0,0
43302,2014,12,10,5,306,-7,-6,1027,cv,0.89,0,0
43303,2014,12,10,6,311,-8,-7,1026,cv,1.78,0,0
43304,2014,12,10,7,318,-5,-5,1026,cv,2.67,0,0
43305,2014,12,10,8,325,-5,-4,1027,NW,3.13,0,0
43306,2014,12,10,9,152,-4,-4,1027,NE,1.79,0,0
43307,2014,12,10,10,65,-9,3,1027,NW,4.02,0,0
43308,2014,12,10,11,57,-15,4,1027,NW,13.85,0,0
43309,2014,12,10,12,63,-17,5,1026,NW,23.68,0,0
43310,2014,12,10,13,62,-17,5,1025,NW,32.62,0,0
43311,2014,12,10,14,45,-19,5,1026,NW,43.8,0,0
43312,2014,12,10,15,19,-19,5,1026,NW,53.63,0,0
43313,2014,12,10,16,21,-18,4,1027,NW,61.68,0,0
43314,2014,12,10,17,13,-18,2,1028,NW,70.62,0,0
43315,2014,12,10,18,31,-18,1,1029,NW,76.43,0,0
43316,2014,12,10,19,17,-18,0,1030,NW,82.24,0,0
43317,2014,12,10,20,14,-16,0,1031,NW,90.29,0,0
43318,2014,12,10,21,13,-16,0,1031,NW,99.23,0,0
43319,2014,12,10,22,16,-16,-1,1032,NW,108.17,0,0
43320,2014,12,10,23,18,-16,-1,1033,NW,116.22,0,0
43321,2014,12,11,0,18,-16,-1,1033,NW,124.27,0,0
43322,2014,12,11,1,20,-16,-1,1033,NW,134.1,0,0
43323,2014,12,11,2,17,-16,-2,1033,NW,142.15,0,0
43324,2014,12,11,3,9,-16,-3,1034,NW,146.17,0,0
43325,2014,12,11,4,16,-16,-3,1034,NW,151.09,0,0
43326,2014,12,11,5,14,-16,-3,1034,NW,156.01,0,0
43327,2014,12,11,6,7,-16,-3,1033,NW,163.16,0,0
43328,2014,12,11,7,15,-16,-3,1033,NW,168.97,0,0
43329,2014,12,11,8,11,-16,-6,1034,NW,173.89,0,0
43330,2014,12,11,9,13,-16,-2,1035,NE,3.13,0,0
43331,2014,12,11,10,16,-16,-1,1034,NE,4.92,0,0
43332,2014,12,11,11,14,-17,1,1033,NW,3.13,0,0
43333,2014,12,11,12,14,-18,3,1031,NW,8.05,0,0
43334,2014,12,11,13,14,-18,4,1030,NW,12.97,0,0
43335,2014,12,11,14,14,-19,4,1029,NW,18.78,0,0
43336,2014,12,11,15,12,-19,4,1028,NW,22.8,0,0
43337,2014,12,11,16,29,-19,4,1028,SE,4.02,0,0
43338,2014,12,11,17,40,-17,2,1028,cv,3.13,0,0
43339,2014,12,11,18,92,-16,1,1028,SE,5.81,0,0
43340,2014,12,11,19,76,-15,2,1028,SE,10.73,0,0
43341,2014,12,11,20,81,-15,2,1029,NW,4.92,0,0
43342,2014,12,11,21,32,-21,2,1029,NW,16.1,0,0
43343,2014,12,11,22,9,-21,0,1030,NW,23.25,0,0
43344,2014,12,11,23,12,-18,0,1030,NW,29.06,0,0
43345,2014,12,12,0,8,-17,-1,1030,NW,34.87,0,0
43346,2014,12,12,1,8,-17,-1,1029,NW,42.02,0,0
43347,2014,12,12,2,8,-18,-2,1029,NW,49.17,0,0
43348,2014,12,12,3,9,-18,-2,1029,NW,52.3,0,0
43349,2014,12,12,4,12,-18,-3,1029,NW,56.32,0,0
43350,2014,12,12,5,14,-19,-3,1029,NW,59.45,0,0
43351,2014,12,12,6,9,-19,-3,1029,NW,63.47,0,0
43352,2014,12,12,7,7,-19,-2,1029,NW,68.39,0,0
43353,2014,12,12,8,8,-18,-2,1029,NW,74.2,0,0
43354,2014,12,12,9,12,-18,-1,1029,NW,78.22,0,0
43355,2014,12,12,10,13,-20,1,1029,NW,85.37,0,0
43356,2014,12,12,11,9,-21,1,1028,NW,95.2,0,0
43357,2014,12,12,12,17,-22,2,1027,NW,103.25,0,0
43358,2014,12,12,13,18,-21,2,1026,NW,112.19,0,0
43359,2014,12,12,14,14,-21,3,1026,NW,120.24,0,0
43360,2014,12,12,15,10,-21,3,1026,NW,126.05,0,0
43361,2014,12,12,16,12,-21,3,1026,NW,131.86,0,0
43362,2014,12,12,17,9,-21,3,1026,NW,136.78,0,0
43363,2014,12,12,18,14,-21,0,1027,cv,0.89,0,0
43364,2014,12,12,19,17,-18,-1,1027,cv,1.78,0,0
43365,2014,12,12,20,21,-17,-3,1028,cv,2.67,0,0
43366,2014,12,12,21,47,-16,-3,1028,SE,0.89,0,0
43367,2014,12,12,22,18,-15,-5,1028,cv,0.89,0,0
43368,2014,12,12,23,15,-15,-5,1028,cv,1.78,0,0
43369,2014,12,13,0,12,-16,-7,1029,cv,2.67,0,0
43370,2014,12,13,1,16,-16,-6,1029,cv,3.56,0,0
43371,2014,12,13,2,15,-15,-8,1029,SE,0.89,0,0
43372,2014,12,13,3,13,-15,-9,1029,cv,0.89,0,0
43373,2014,12,13,4,16,-14,-8,1029,SE,0.89,0,0
43374,2014,12,13,5,16,-15,-8,1028,cv,0.89,0,0
43375,2014,12,13,6,10,-15,-9,1029,cv,1.34,0,0
43376,2014,12,13,7,13,-14,-10,1029,NW,1.79,0,0
43377,2014,12,13,8,33,-15,-9,1029,NE,3.13,0,0
43378,2014,12,13,9,37,-13,-3,1030,cv,0.89,0,0
43379,2014,12,13,10,36,-16,0,1030,NW,1.79,0,0
43380,2014,12,13,11,53,-14,0,1030,SE,1.79,0,0
43381,2014,12,13,12,58,-15,2,1029,cv,0.89,0,0
43382,2014,12,13,13,46,-16,3,1028,SE,3.13,0,0
43383,2014,12,13,14,43,-19,5,1027,cv,0.89,0,0
43384,2014,12,13,15,41,-19,5,1027,SE,4.02,0,0
43385,2014,12,13,16,44,-19,4,1026,SE,8.04,0,0
43386,2014,12,13,17,72,-18,3,1026,SE,9.83,0,0
43387,2014,12,13,18,80,-18,1,1026,SE,11.62,0,0
43388,2014,12,13,19,86,-17,2,1027,SE,13.41,0,0
43389,2014,12,13,20,82,-15,-3,1027,cv,0.89,0,0
43390,2014,12,13,21,86,-14,-6,1027,NE,0.89,0,0
43391,2014,12,13,22,98,-14,-4,1027,cv,0.89,0,0
43392,2014,12,13,23,112,-14,-5,1028,cv,1.78,0,0
43393,2014,12,14,0,126,-13,-7,1027,cv,2.67,0,0
43394,2014,12,14,1,192,-13,-7,1027,cv,3.12,0,0
43395,2014,12,14,2,212,-13,-7,1027,NE,0.89,0,0
43396,2014,12,14,3,144,-14,-8,1027,NW,1.79,0,0
43397,2014,12,14,4,107,-14,-9,1027,NW,3.58,0,0
43398,2014,12,14,5,86,-14,-8,1027,NW,5.37,0,0
43399,2014,12,14,6,90,-15,-9,1027,NW,7.16,0,0
43400,2014,12,14,7,95,-15,-10,1027,NW,10.29,0,0
43401,2014,12,14,8,71,-13,-7,1028,NW,15.21,0,0
43402,2014,12,14,9,76,-13,-2,1028,NE,1.79,0,0
43403,2014,12,14,10,75,-16,1,1028,NW,1.79,0,0
43404,2014,12,14,11,58,-18,4,1027,NW,4.92,0,0
43405,2014,12,14,12,53,-18,5,1027,cv,1.79,0,0
43406,2014,12,14,13,59,-18,6,1025,cv,2.68,0,0
43407,2014,12,14,14,49,-19,6,1024,cv,3.57,0,0
43408,2014,12,14,15,44,-19,6,1024,SE,1.79,0,0
43409,2014,12,14,16,50,-19,5,1024,SE,3.58,0,0
43410,2014,12,14,17,68,-16,3,1024,SE,5.37,0,0
43411,2014,12,14,18,110,-15,1,1025,SE,7.16,0,0
43412,2014,12,14,19,129,-13,0,1025,SE,8.95,0,0
43413,2014,12,14,20,123,-14,0,1025,cv,0.45,0,0
43414,2014,12,14,21,109,-12,-2,1025,SE,0.89,0,0
43415,2014,12,14,22,132,-12,0,1025,SE,2.68,0,0
43416,2014,12,14,23,160,-11,0,1025,SE,4.47,0,0
43417,2014,12,15,0,167,-11,0,1026,cv,0.89,0,0
43418,2014,12,15,1,257,-9,0,1025,cv,1.78,0,0
43419,2014,12,15,2,291,-10,-2,1025,NE,0.89,0,0
43420,2014,12,15,3,305,-10,-4,1025,NW,1.79,0,0
43421,2014,12,15,4,307,-9,-4,1025,cv,0.89,0,0
43422,2014,12,15,5,293,-11,-5,1024,NW,0.89,0,0
43423,2014,12,15,6,269,-10,-4,1025,cv,0.89,0,0
43424,2014,12,15,7,47,-16,1,1025,NW,9.83,0,0
43425,2014,12,15,8,24,-16,1,1027,NW,18.77,0,0
43426,2014,12,15,9,17,-16,2,1027,NW,28.6,0,0
43427,2014,12,15,10,12,-16,2,1027,NW,38.43,0,0
43428,2014,12,15,11,9,-17,3,1027,NW,49.61,0,0
43429,2014,12,15,12,10,-17,4,1027,NW,57.66,0,0
43430,2014,12,15,13,9,-19,4,1027,NW,69.73,0,0
43431,2014,12,15,14,11,-21,3,1027,NW,82.69,0,0
43432,2014,12,15,15,8,-21,2,1028,NW,94.76,0,0
43433,2014,12,15,16,13,-22,0,1029,NW,105.94,0,0
43434,2014,12,15,17,12,-20,-1,1031,NW,118.01,0,0
43435,2014,12,15,18,10,-21,-2,1032,NW,129.19,0,0
43436,2014,12,15,19,9,-21,-3,1033,NW,141.26,0,0
43437,2014,12,15,20,18,-21,-3,1034,NW,152.44,0,0
43438,2014,12,15,21,10,-21,-4,1034,NW,160.49,0,0
43439,2014,12,15,22,11,-21,-4,1034,NW,168.54,0,0
43440,2014,12,15,23,11,-21,-4,1034,NW,175.69,0,0
43441,2014,12,16,0,6,-21,-5,1034,NW,179.71,0,0
43442,2014,12,16,1,6,-20,-4,1033,NW,185.52,0,0
43443,2014,12,16,2,6,-20,-5,1033,NW,189.54,0,0
43444,2014,12,16,3,5,-19,-5,1032,NW,194.46,0,0
43445,2014,12,16,4,10,-19,-5,1032,NW,197.59,0,0
43446,2014,12,16,5,9,-19,-5,1032,NW,201.61,0,0
43447,2014,12,16,6,11,-18,-5,1031,NW,205.63,0,0
43448,2014,12,16,7,11,-19,-4,1031,NW,211.44,0,0
43449,2014,12,16,8,8,-18,-4,1032,NW,215.46,0,0
43450,2014,12,16,9,12,-18,-3,1032,NW,222.61,0,0
43451,2014,12,16,10,15,-19,-2,1032,NW,231.55,0,0
43452,2014,12,16,11,11,-19,-2,1031,NW,240.49,0,0
43453,2014,12,16,12,9,-19,-1,1031,NW,250.32,0,0
43454,2014,12,16,13,25,-20,0,1030,NW,261.5,0,0
